Location,Shift Type,Start,Finish,Position
Teacher,Regular,12/18/2016T14:30:00,12/18/2016T16:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T15:00:00,12/18/2016T17:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T16:30:00,12/18/2016T18:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T17:00:00,12/18/2016T19:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T18:30:00,12/18/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T19:00:00,12/18/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T20:00:00,12/18/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T20:30:00,12/18/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T21:00:00,12/18/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/18/2016T22:30:00,12/19/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/13/2016T08:30:00,12/13/2016T10:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/13/2016T16:30:00,12/13/2016T18:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/13/2016T17:00:00,12/13/2016T19:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/13/2016T19:00:00,12/13/2016T21:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/14/2016T00:00:00,12/14/2016T02:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/14/2016T18:30:00,12/14/2016T20:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/14/2016T22:30:00,12/15/2016T00:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/14/2016T23:00:00,12/15/2016T01:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/15/2016T09:00:00,12/15/2016T11:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/15/2016T18:00:00,12/15/2016T20:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/15/2016T18:30:00,12/15/2016T20:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/15/2016T22:30:00,12/16/2016T00:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/15/2016T23:00:00,12/16/2016T01:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/16/2016T23:30:00,12/17/2016T01:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/17/2016T09:00:00,12/17/2016T11:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/17/2016T13:30:00,12/17/2016T15:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/18/2016T00:00:00,12/18/2016T02:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/18/2016T09:00:00,12/18/2016T11:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/18/2016T09:30:00,12/18/2016T11:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/18/2016T19:30:00,12/18/2016T21:30:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/18/2016T20:00:00,12/18/2016T22:00:00,LP2 - Classic True Beginner - Portuguese
Teacher,Regular,12/12/2016T11:30:00,12/12/2016T13:30:00,LP2 - Monitor
Teacher,Regular,12/12/2016T14:00:00,12/12/2016T16:00:00,LP2 - Monitor
Teacher,Regular,12/12/2016T14:30:00,12/12/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Monitor
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Monitor
Teacher,Regular,12/13/2016T11:00:00,12/13/2016T13:00:00,LP2 - Monitor
Teacher,Regular,12/13/2016T13:30:00,12/13/2016T15:30:00,LP2 - Monitor
Teacher,Regular,12/13/2016T14:00:00,12/13/2016T16:00:00,LP2 - Monitor
Teacher,Regular,12/13/2016T20:00:00,12/13/2016T22:00:00,LP2 - Monitor
Teacher,Regular,12/13/2016T20:30:00,12/13/2016T22:30:00,LP2 - Monitor
Teacher,Regular,12/13/2016T22:00:00,12/13/2016T23:59:00,LP2 - Monitor
Teacher,Regular,12/14/2016T12:00:00,12/14/2016T14:00:00,LP2 - Monitor
Teacher,Regular,12/14/2016T12:30:00,12/14/2016T14:30:00,LP2 - Monitor
Teacher,Regular,12/14/2016T14:30:00,12/14/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/14/2016T14:30:00,12/14/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/14/2016T19:30:00,12/14/2016T21:30:00,LP2 - Monitor
Teacher,Regular,12/14/2016T20:00:00,12/14/2016T22:00:00,LP2 - Monitor
Teacher,Regular,12/14/2016T21:30:00,12/14/2016T23:30:00,LP2 - Monitor
Teacher,Regular,12/14/2016T23:30:00,12/15/2016T01:30:00,LP2 - Monitor
Teacher,Regular,12/15/2016T12:30:00,12/15/2016T14:30:00,LP2 - Monitor
Teacher,Regular,12/15/2016T14:00:00,12/15/2016T16:00:00,LP2 - Monitor
Teacher,Regular,12/15/2016T21:00:00,12/15/2016T23:00:00,LP2 - Monitor
Teacher,Regular,12/15/2016T23:30:00,12/16/2016T01:30:00,LP2 - Monitor
Teacher,Regular,12/16/2016T12:00:00,12/16/2016T14:00:00,LP2 - Monitor
Teacher,Regular,12/16/2016T12:30:00,12/16/2016T14:30:00,LP2 - Monitor
Teacher,Regular,12/16/2016T14:30:00,12/16/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/16/2016T14:30:00,12/16/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/16/2016T16:30:00,12/16/2016T18:30:00,LP2 - Monitor
Teacher,Regular,12/17/2016T16:30:00,12/17/2016T18:30:00,LP2 - Monitor
Teacher,Regular,12/17/2016T23:00:00,12/18/2016T01:00:00,LP2 - Monitor
Teacher,Regular,12/18/2016T14:30:00,12/18/2016T16:30:00,LP2 - Monitor
Teacher,Regular,12/18/2016T15:00:00,12/18/2016T17:00:00,LP2 - Monitor
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:00:00,12/12/2016T02:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:30:00,12/12/2016T02:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:30:00,12/12/2016T02:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:30:00,12/12/2016T02:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:30:00,12/12/2016T02:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T00:30:00,12/12/2016T02:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:00:00,12/12/2016T20:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T18:30:00,12/12/2016T20:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:00:00,12/12/2016T21:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T19:30:00,12/12/2016T21:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:00:00,12/12/2016T22:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:30:00,12/12/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:30:00,12/12/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:30:00,12/12/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:30:00,12/12/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T20:30:00,12/12/2016T22:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:00:00,12/12/2016T23:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T21:30:00,12/12/2016T23:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:00:00,12/12/2016T23:59:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:30:00,12/13/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:30:00,12/13/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:30:00,12/13/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:30:00,12/13/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T22:30:00,12/13/2016T00:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:00:00,12/13/2016T01:00:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/12/2016T23:30:00,12/13/2016T01:30:00,LP2 - Classic Intermediate
Teacher,Regular,12/13/2016T00:00:00,12/13/2016T02:00:00,LP2 - Classic Intermediate
